asia,1,0.01,0.01,0.95,0.95,5,0.01,21.11167049407959,950.897555574474,986,True,True,950.897555574474,0.8,0.875,1.0
asia,1,0.01,0.01,0.95,0.95,5,0.01,38.178927421569824,936.5421103341565,1895,True,True,936.4432603443984,0.8225,0.875,0.875
asia,1,0.01,0.01,0.95,0.95,5,0.01,39.22160768508911,939.2110684958697,2026,True,True,939.0684760842566,0.58375,0.375,0.75
asia,1,0.01,0.01,0.95,0.95,5,0.01,25.356947422027588,938.910973577312,1275,True,True,938.9109735773121,0.7525000000000001,0.75,1.0
asia,1,0.01,0.01,0.95,0.95,5,0.01,13.969772577285767,923.0816092739345,655,True,True,922.8639644485115,0.74875,0.875,0.875
asia,1,0.01,0.01,0.95,0.95,5,0.01,25.201685667037964,909.1549209822688,1240,True,True,909.0842774493638,0.8675,0.5,0.75
asia,1,0.01,0.01,0.95,0.95,5,0.01,60.50158429145813,992.742541254489,3188,True,True,991.9699121438993,0.8875000000000001,0.875,0.875
asia,1,0.01,0.01,0.95,0.95,5,0.01,46.100635051727295,974.0686801502161,2348,True,True,973.3407975857456,0.7775,0.75,0.875
asia,1,0.01,0.01,0.95,0.95,5,0.01,43.856900691986084,985.975627663804,2267,True,True,984.9626170504981,0.60375,0.625,0.875
asia,1,0.01,0.01,0.95,0.95,5,0.01,236.0666151046753,919.7720206243984,12152,True,False,921.6891495113493,0.7212500000000001,0.625,0.75
asia,1,0.01,0.01,0.95,0.95,5,0.01,72.90965485572815,924.0043347692056,3754,True,True,924.0043347692056,0.5475,0.75,1.0
asia,1,0.01,0.01,0.95,0.95,5,0.01,52.48067831993103,929.5884497675215,2611,True,True,929.260120683962,0.88125,0.875,0.875
asia,1,0.01,0.01,0.95,0.95,5,0.01,246.2065749168396,937.9724945624841,12127,True,False,939.5561017463449,0.77875,0.75,0.75
asia,1,0.01,0.01,0.95,0.95,5,0.01,21.529362440109253,960.419488119812,1000,True,True,958.8944470666304,0.91625,0.375,0.875
asia,1,0.01,0.01,0.95,0.95,5,0.01,61.52739453315735,933.6079554411646,3024,True,True,932.8621183070436,0.755,0.75,0.875
asia,1,0.01,0.01,0.95,0.95,5,0.01,82.82468748092651,958.5871076726384,3927,True,True,958.5871076726385,0.8150000000000001,0.875,1.0
asia,1,0.01,0.01,0.95,0.95,5,0.01,75.19947838783264,953.1472460629271,3456,True,True,951.4222003663715,0.63,0.625,0.625
asia,1,0.01,0.01,0.95,0.95,5,0.01,59.85303282737732,910.8407714392977,2960,True,True,909.6340777450126,0.98375,0.875,0.875
asia,1,0.01,0.01,0.95,0.95,5,0.01,20.424537181854248,940.6819758044536,965,True,True,940.6543407466216,0.9862500000000001,0.875,0.875
asia,1,0.01,0.01,0.95,0.95,5,0.01,53.584477186203,935.2571875880244,2670,True,True,934.6643047589998,0.9775,0.875,0.875
